family_id,family_class,geometry_kind,target_channel,channel_truth,parent_index,seed,campaign_id,nested_replicates,observed_score,null_median,observed_minus_null,parent_matched_upper_p,parent_channel_detected,representation_status,transformed_score,universal_TLD_call
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,7,436007,independent-8,1,0.9446519582406707,0.00012125889111905979,0.9445306993495517,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,8,436008,independent-9,1,0.9448408602310798,0.00014268362166664546,0.9446981766094131,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,9,436009,independent-10,1,0.9431602011741939,0.00016076727818944365,0.9429994338960044,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,10,436010,independent-11,1,0.944399420090684,0.00016480762676086225,0.9442346124639232,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,11,436011,independent-12,1,0.9416119211169899,0.0001264169930771984,0.9414855041239126,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,12,436012,independent-13,1,0.9441197718810678,0.00012717239859161557,0.9439925994824762,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,13,436013,independent-14,1,0.9441762189871007,0.00018325769003122867,0.9439929612970694,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,14,436014,independent-15,1,0.9439589242798785,0.00017692290664006905,0.9437820013732384,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,15,436015,independent-16,1,0.9437985391440554,0.0001432786178923946,0.943655260526163,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,16,436016,independent-17,1,0.943728825166548,0.00014130640802441005,0.9435875187585235,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,17,436017,independent-18,1,0.9432156436155384,0.0001531766046473959,0.943062467010891,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,18,436018,independent-19,1,0.9427126286080552,0.00010624846333691228,0.9426063801447182,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P06,POSITIVE_CHANNEL_CONTROL,VectorVolume3D,curl_coherence_3d,PRESENT,19,436019,independent-20,1,0.9432690792322638,0.00013171083403854957,0.9431373683982253,0.03125,True,NOT_APPLICABLE_REGISTERED_TRANSFORM_PENDING,,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,0,437000,campaign-1,1,0.999910591962941,0.3653486234080864,0.6345619685548546,0.03125,True,PASS,0.999910591962941,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,1,437001,campaign-1,1,0.999860226930792,0.35681226355861495,0.6430479633721771,0.03125,True,PASS,0.9998602269307921,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,2,437002,campaign-1,1,0.9999389013867401,0.2259736226764208,0.7739652787103193,0.03125,True,PASS,0.9999389013867401,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,3,437003,campaign-1,1,0.9996901051389977,0.28549279545794226,0.7141973096810554,0.03125,True,PASS,0.9996901051389975,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,4,437004,campaign-1,1,0.999667682904661,0.19841219676843466,0.8012554861362263,0.03125,True,PASS,0.999667682904661,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,5,437005,campaign-2,1,0.9999316641011534,0.24088938805836477,0.7590422760427886,0.03125,True,PASS,0.9999316641011534,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,6,437006,campaign-2,1,0.9999265221337407,0.3245450956456774,0.6753814264880633,0.03125,True,PASS,0.9999265221337409,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,7,437007,campaign-2,1,0.9999236763684723,0.295172322574538,0.7047513537939343,0.03125,True,PASS,0.9999236763684726,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,8,437008,campaign-2,1,0.9998697302708327,0.29300709943057557,0.7068626308402571,0.03125,True,PASS,0.9998697302708327,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,9,437009,campaign-2,1,0.999927164737418,0.23305753972047435,0.7668696250169437,0.03125,True,PASS,0.9999271647374179,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,10,437010,campaign-3,1,0.9998613176359202,0.23521899527424153,0.7646423223616787,0.03125,True,PASS,0.9998613176359203,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,11,437011,campaign-3,1,0.9998793964846427,0.3021326864442383,0.6977467100404044,0.03125,True,PASS,0.9998793964846432,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,12,437012,campaign-3,1,0.9999540314941932,0.31276346331264976,0.6871905681815433,0.03125,True,PASS,0.9999540314941932,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,13,437013,campaign-3,1,0.9999268959445943,0.19816238751152404,0.8017645084330702,0.03125,True,PASS,0.9999268959445944,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,14,437014,campaign-3,1,0.9997974871362545,0.3302029347465296,0.6695945523897249,0.03125,True,PASS,0.9997974871362545,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,15,437015,campaign-4,1,0.999923469805215,0.3164904875395662,0.6834329822656487,0.03125,True,PASS,0.999923469805215,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,16,437016,campaign-4,1,0.9999000318189013,0.31207971517235683,0.6878203166465444,0.03125,True,PASS,0.9999000318189011,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,17,437017,campaign-4,1,0.9999036043344649,0.4052288211956857,0.5946747831387792,0.03125,True,PASS,0.9999036043344649,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,18,437018,campaign-4,1,0.9998790834260721,0.321061750430666,0.6788173329954061,0.03125,True,PASS,0.999879083426072,NOT_APPLICABLE
P07,POSITIVE_CHANNEL_CONTROL,SpatiotemporalScalarField,temporal_lag,PRESENT,19,437019,campaign-4,1,0.9996378986986063,0.26681948868408845,0.7328184100145179,0.03125,True,PASS,0.9996378986986063,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,0,438000,independent-1,1,0.9928664125069182,0.0003581678162863447,0.9925082446906318,0.03125,True,PASS,0.9928664125069184,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,1,438001,independent-2,1,0.9922277741984142,0.0002490704621014957,0.9919787037363127,0.03125,True,PASS,0.9922277741984141,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,2,438002,independent-3,1,0.992240005015603,0.00023831392382620215,0.9920016910917768,0.03125,True,PASS,0.9922400050156028,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,3,438003,independent-4,1,0.9924624451846754,0.0002186806682674708,0.992243764516408,0.03125,True,PASS,0.9924624451846755,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,4,438004,independent-5,1,0.9929489261807487,0.0002684989509052589,0.9926804272298434,0.03125,True,PASS,0.9929489261807485,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,5,438005,independent-6,1,0.9927342113810904,0.00025875848787724717,0.9924754528932132,0.03125,True,PASS,0.9927342113810906,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,6,438006,independent-7,1,0.9925790087602595,0.00032185530030605424,0.9922571534599535,0.03125,True,PASS,0.9925790087602597,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,7,438007,independent-8,1,0.9928743867912666,0.00022905903625748846,0.9926453277550091,0.03125,True,PASS,0.9928743867912667,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,8,438008,independent-9,1,0.9932040586285469,0.0002586553038830967,0.9929454033246637,0.03125,True,PASS,0.9932040586285471,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,9,438009,independent-10,1,0.9927367061554744,0.0002864491894224085,0.9924502569660519,0.03125,True,PASS,0.9927367061554744,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,10,438010,independent-11,1,0.9917013112399571,0.00029056697858171677,0.9914107442613753,0.03125,True,PASS,0.9917013112399571,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,11,438011,independent-12,1,0.9923060179106258,0.0003622418032793181,0.9919437761073464,0.03125,True,PASS,0.9923060179106258,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,12,438012,independent-13,1,0.9929986414391513,0.0002326854721904885,0.9927659559669608,0.03125,True,PASS,0.9929986414391511,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,13,438013,independent-14,1,0.993032329307536,0.0003208758622326271,0.9927114534453034,0.03125,True,PASS,0.993032329307536,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,14,438014,independent-15,1,0.992939387228505,0.0003615168543649968,0.99257787037414,0.03125,True,PASS,0.992939387228505,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,15,438015,independent-16,1,0.9929127983911976,0.00021249628042125827,0.9927003021107763,0.03125,True,PASS,0.9929127983911976,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,16,438016,independent-17,1,0.9928425355872208,0.000297467884771116,0.9925450677024497,0.03125,True,PASS,0.9928425355872208,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,17,438017,independent-18,1,0.9922332700909382,0.000310348422373066,0.9919229216685651,0.03125,True,PASS,0.992233270090938,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,18,438018,independent-19,1,0.9923711939387716,0.00028368061930064237,0.992087513319471,0.03125,True,PASS,0.9923711939387718,NOT_APPLICABLE
P08,POSITIVE_CHANNEL_CONTROL,SpatiotemporalVectorField,temporal_vector_curl_coherence,PRESENT,19,438019,independent-20,1,0.9923932467148235,0.00029178981640203515,0.9921014568984216,0.03125,True,PASS,0.9923932467148233,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,0,439000,campaign-1,1,0.0010253603819177907,0.0005880678090944133,0.0004372925728233774,0.03125,True,PASS,0.001025360381917791,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,1,439001,campaign-1,1,0.0010712715157607312,0.0005186508920904317,0.0005526206236702994,0.03125,True,PASS,0.0010712715157607312,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,2,439002,campaign-1,1,0.0010635664975066578,0.0005594839016351524,0.0005040825958715053,0.03125,True,PASS,0.0010635664975066576,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,3,439003,campaign-1,1,0.0010187744548424032,0.00048313410351905647,0.0005356403513233467,0.03125,True,PASS,0.0010187744548424032,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,4,439004,campaign-1,1,0.0010647150236499081,0.0005400414464506047,0.0005246735771993035,0.03125,True,PASS,0.0010647150236499084,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,5,439005,campaign-2,1,0.0010070354637268326,0.0005521488376104767,0.00045488662611635597,0.03125,True,PASS,0.0010070354637268324,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,6,439006,campaign-2,1,0.001049741356943195,0.0005163607403285044,0.0005333806166146905,0.03125,True,PASS,0.001049741356943196,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,7,439007,campaign-2,1,0.0010475558657533758,0.00048498888896392325,0.0005625669767894525,0.03125,True,PASS,0.0010475558657533756,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,8,439008,campaign-2,1,0.0010802819984304353,0.0005046196149412106,0.0005756623834892248,0.03125,True,PASS,0.0010802819984304351,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,9,439009,campaign-2,1,0.001086475773244438,0.0005290935752087697,0.0005573821980356683,0.03125,True,PASS,0.001086475773244438,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,10,439010,campaign-3,1,0.001097255673699365,0.0004557066619018654,0.0006415490117974997,0.03125,True,PASS,0.001097255673699365,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,11,439011,campaign-3,1,0.001045987756153723,0.0004907306039540845,0.0005552571521996384,0.03125,True,PASS,0.001045987756153723,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,12,439012,campaign-3,1,0.0010464774120476682,0.0005299885867403428,0.0005164888253073254,0.03125,True,PASS,0.0010464774120476682,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,13,439013,campaign-3,1,0.0010632490322209228,0.0005342738400835521,0.0005289751921373707,0.03125,True,PASS,0.0010632490322209228,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,14,439014,campaign-3,1,0.0010678458197470129,0.0005134185008273508,0.0005544273189196621,0.03125,True,PASS,0.001067845819747013,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,15,439015,campaign-4,1,0.001092439196924079,0.0005383896394279657,0.0005540495574961133,0.03125,True,PASS,0.0010924391969240796,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,16,439016,campaign-4,1,0.0010516084138626578,0.0004847414106994766,0.0005668670031631812,0.03125,True,PASS,0.0010516084138626578,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,17,439017,campaign-4,1,0.0010539020529467997,0.0005256818642723426,0.0005282201886744572,0.03125,True,PASS,0.0010539020529467997,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,18,439018,campaign-4,1,0.0010604526734049888,0.0005356271394824087,0.0005248255339225801,0.03125,True,PASS,0.0010604526734049888,NOT_APPLICABLE
P09,POSITIVE_CHANNEL_CONTROL,WeightedGraphGeometry,graph_triangle_concentration,PRESENT,19,439019,campaign-4,1,0.0010614928293768565,0.0004756387300439905,0.000585854099332866,0.03125,True,PASS,0.0010614928293768565,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,0,440000,independent-1,1,0.3155652249543588,0.14247312544823118,0.1730920995061276,0.03125,True,PASS,0.3155652249543481,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,1,440001,independent-2,1,0.31916995623297484,0.15912457595978075,0.1600453802731941,0.0625,False,PASS,0.31916995623297284,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,2,440002,independent-3,1,0.3185144902088121,0.14889260011578812,0.169621890093024,0.03125,True,PASS,0.31851449020882794,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,3,440003,independent-4,1,0.3182557878621567,0.14995548072811143,0.16830030713404526,0.03125,True,PASS,0.3182557878621485,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,4,440004,independent-5,1,0.3163587930810957,0.1641159456040595,0.1522428474770362,0.03125,True,PASS,0.3163587930810998,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,5,440005,independent-6,1,0.3144209540898934,0.14207293121741962,0.17234802287247378,0.03125,True,PASS,0.3144209540898878,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,6,440006,independent-7,1,0.325921613133596,0.16140391887015157,0.16451769426344445,0.03125,True,PASS,0.3259216131335991,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,7,440007,independent-8,1,0.31876602805534426,0.16437458713009342,0.15439144092525084,0.0625,False,PASS,0.31876602805534376,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,8,440008,independent-9,1,0.3173794258924819,0.14823649333826652,0.1691429325542154,0.03125,True,PASS,0.3173794258924799,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,9,440009,independent-10,1,0.3158370454021493,0.143301951646471,0.1725350937556783,0.0625,False,PASS,0.3158370454021498,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,10,440010,independent-11,1,0.32115028054280476,0.14116999061518448,0.17998028992762027,0.03125,True,PASS,0.3211502805428057,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,11,440011,independent-12,1,0.31467784793187703,0.15329239279568452,0.1613854551361925,0.03125,True,PASS,0.31467784793188575,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,12,440012,independent-13,1,0.3206143776582135,0.15629492782561552,0.16431944983259797,0.09375,False,PASS,0.320614377658211,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,13,440013,independent-14,1,0.3163971296300278,0.16928214370409458,0.14711498592593322,0.03125,True,PASS,0.3163971296300262,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,14,440014,independent-15,1,0.31597802625597077,0.15094264958150694,0.16503537667446383,0.03125,True,PASS,0.31597802625597843,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,15,440015,independent-16,1,0.31814778636319957,0.15899933980478576,0.15914844655841381,0.03125,True,PASS,0.318147786363202,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,16,440016,independent-17,1,0.31980065800944285,0.1403445816168021,0.17945607639264075,0.03125,True,PASS,0.3198006580094413,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,17,440017,independent-18,1,0.31453069746803203,0.15796545506413773,0.1565652424038943,0.03125,True,PASS,0.314530697468033,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,18,440018,independent-19,1,0.3216455198577221,0.142098132920421,0.1795473869373011,0.03125,True,PASS,0.3216455198577291,NOT_APPLICABLE
P10,POSITIVE_CHANNEL_CONTROL,DirectedGraphGeometry,directed_return_trace,PRESENT,19,440019,independent-20,1,0.3181669534144938,0.16632657497310083,0.15184037844139298,0.03125,True,PASS,0.318166953414503,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,0,441000,independent-1,1,0.962913118696945,0.09244436291273987,0.8704687557842051,0.03125,True,PASS,0.962913118696945,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,1,441001,independent-2,1,0.951146168276808,0.09383623659167052,0.8573099316851375,0.03125,True,PASS,0.951146168276808,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,2,441002,independent-3,1,0.9652904495028891,0.10512728570858003,0.8601631637943091,0.03125,True,PASS,0.9652904495028891,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,3,441003,independent-4,1,0.9680002236368164,0.11408794407522616,0.8539122795615902,0.03125,True,PASS,0.9680002236368164,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,4,441004,independent-5,1,0.972980909959947,0.06540135811735759,0.9075795518425894,0.03125,True,PASS,0.972980909959947,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,5,441005,independent-6,1,0.9839765783153029,0.07144916301640185,0.9125274152989011,0.03125,True,PASS,0.9839765783153029,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,6,441006,independent-7,1,0.9658988263038794,0.10101811271876258,0.8648807135851168,0.03125,True,PASS,0.9658988263038794,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,7,441007,independent-8,1,0.9685999953942183,0.09897996063077052,0.8696200347634477,0.03125,True,PASS,0.9685999953942183,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,8,441008,independent-9,1,0.9919188613988847,0.07844625819069659,0.9134726032081881,0.03125,True,PASS,0.9919188613988847,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,9,441009,independent-10,1,0.9823184832014261,0.08173960466772323,0.9005788785337029,0.03125,True,PASS,0.9823184832014261,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,10,441010,independent-11,1,0.9196794034276777,0.10478992316252793,0.8148894802651498,0.03125,True,PASS,0.9196794034276777,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,11,441011,independent-12,1,0.9873228758805723,0.10327260842814152,0.8840502674524308,0.03125,True,PASS,0.9873228758805723,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,12,441012,independent-13,1,0.968755423924187,0.07758730653875369,0.8911681173854333,0.03125,True,PASS,0.968755423924187,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,13,441013,independent-14,1,0.9926632574895758,0.07013283065845313,0.9225304268311227,0.03125,True,PASS,0.9926632574895758,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,14,441014,independent-15,1,0.9493285414962286,0.07725246358573155,0.872076077910497,0.03125,True,PASS,0.9493285414962286,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,15,441015,independent-16,1,0.9797828430064901,0.12424572940747672,0.8555371135990134,0.03125,True,PASS,0.9797828430064901,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,16,441016,independent-17,1,0.970056584230066,0.0718370440152405,0.8982195402148255,0.03125,True,PASS,0.970056584230066,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,17,441017,independent-18,1,0.9495015889026595,0.08975557276638141,0.859746016136278,0.03125,True,PASS,0.9495015889026595,NOT_APPLICABLE
P11,POSITIVE_CHANNEL_CONTROL,IrregularPointField,point_coherence,PRESENT,18,441018,independent-19,1,0.9355110445392201,0.08151109466173428,0.8539999498774857,0.03125,True,PASS,0.9355110445392201,NOT_APPLICABLE
